COPY_MUT_PROB,DISABLE_REACTION_SENSORS,EVENT_FILE,PHYLOGENY_SNAPSHOT_RES,RANDOM_SEED,REACTION_SENSORS_NEUTRAL,average_generation,chg_env,deletion_mut_cnt,environment,genome_length,insertion_mut_cnt,lineage_length_genotypes,lineages_max_deleterious_steps,lineages_max_taxon_volatility,lineages_max_unique_taxa,lineages_mean_deleterious_steps,lineages_mean_taxon_volatility,lineages_mean_unique_taxa,lineages_min_deleterious_steps,lineages_min_taxon_volatility,lineages_min_unique_taxa,lineages_variance_deleterious_steps,lineages_variance_taxon_volatility,lineages_variance_unique_taxa,match_score_all,match_score_even,match_score_odd,match_score_odd_even,optimal_plastic,phenotype_all,phenotype_even,phenotype_odd,phenotype_task_order,phylo_ave_depth,phylo_current_phylogenetic_diversity,phylo_diversity,phylo_max_evolutionary_distinctiveness,phylo_max_pairwise_distance,phylo_mean_evolutionary_distinctiveness,phylo_mean_pairwise_distance,phylo_min_evolutionary_distinctiveness,phylo_min_pairwise_distance,phylo_mrca_changes,phylo_mrca_depth,phylo_num_roots,phylo_num_taxa_extant,phylo_num_taxa_tree,phylo_sum_pairwise_distance,phylo_total_orgs,phylo_variance_evolutionary_distinctiveness,phylo_variance_pairwise_distance,plastic_odd_even,substitution_mut_cnt,total_mut_cnt,update
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21061,0.0,27753.3,False,882,all-u0_phase-two,126,884,1847,313,601,40,299.352,581.152,33.4633,294,574,32,14.1774,23.2913,2.06274,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1859.13,6217,10.603,1657.85,278,208.079,130.691,11.6306,1,39,1751,1,2087,6218,2.84481e+08,3600,22941.8,8352.36,False,1536,3302,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21062,0.0,35573.7,False,245,all-u0_phase-two,113,257,1132,178,337,47,171.036,323.889,40.3505,166,313,38,3.6303,8.35199,2.06976,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1144.67,4491,10.2681,3935.65,177,249.978,88.7393,29.4419,1,61,1067,1,1900,4492,1.6009e+08,3600,46289.6,2817.82,False,1045,1547,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21063,0.0,30358.1,False,317,all-u0_phase-two,117,318,1181,199,374,35,189.794,362.437,27.5573,180,345,26,14.2694,50.4541,1.37418,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1206.07,4605,10.2999,1573.74,145,221.739,73.6506,18.5606,1,57,1149,1,1875,4606,1.29395e+08,3600,18274.8,1264.73,False,1088,1723,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21064,0.0,36889.6,False,330,all-u0_phase-two,104,328,912,130,239,34,124.782,232.341,29.7607,121,228,29,2.09529,3.35267,0.691437,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,925.561,3657,10.0573,4232,101,226.875,46.9675,17.2287,1,48,878,1,1759,3658,7.26194e+07,3600,40653.5,300.586,False,828,1486,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21065,0.0,32517.5,False,188,all-u0_phase-two,117,197,1141,164,310,35,157.024,299.959,28.9307,151,291,26,4.33256,8.42301,1.61924,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1155.03,4543,10.2047,1669.64,339,243.218,162.726,27.3893,1,36,1005,1,1846,4544,2.77111e+08,3600,19470.5,14548.8,False,1093,1478,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21066,0.0,39903.6,False,132,all-u0_phase-two,94,134,911,127,249,33,121.502,243.113,30.5349,118,238,30,2.84466,4.52088,0.406339,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,917.448,3243,9.75137,1402.02,94,255.636,41.5319,22.0738,1,58,878,1,1574,3244,5.14145e+07,3600,28506.3,282.18,False,835,1101,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21067,0.0,42383.5,False,189,all-u0_phase-two,88,189,910,126,243,30,120.048,237.665,25.7571,116,233,25,1.91326,2.88903,0.802463,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,921.968,3112,9.73036,2161.41,112,229.837,40.318,19.3205,1,77,869,1,1552,3113,4.85258e+07,3600,25162.8,687.793,False,800,1178,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21068,0.0,30241.1,False,857,all-u0_phase-two,114,857,1725,287,553,47,275.907,540.197,41.5072,269,533,41,18.631,14.9059,0.560185,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1739.35,5509,10.3647,1576.52,257,212.005,125.423,25.8683,1,57,1630,1,1934,5510,2.34443e+08,3600,16643,7641.64,False,1489,3203,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21069,0.0,38000.3,False,233,all-u0_phase-two,103,238,968,148,288,27,139.604,277.405,22.1048,136,270,21,4.62215,11.3398,0.900548,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,974.02,3669,9.92637,1091.91,150,245.528,58.3988,16.9943,1,48,923,1,1718,3670,8.61326e+07,3600,25256.5,1223.94,False,933,1404,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21070,0.0,33700.2,False,65,all-u0_phase-two,91,46,1004,141,268,30,133.287,260.266,24.0468,130,256,22,3.35738,5.42198,2.7131,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1013.98,3041,9.51655,1978.86,73,304.68,37.859,20.6193,1,56,989,1,1433,3042,3.88444e+07,3600,44966.8,222.994,False,967,1078,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21071,0.0,35480.7,False,463,all-u0_phase-two,99,451,1249,190,351,40,182.035,340.394,36.7002,178,336,36,3.54138,5.50623,0.620276,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1264.19,3855,10.027,1352,86,239.226,31.788,19.1989,1,62,1234,1,1701,3856,4.59606e+07,3600,27651,178.214,False,1063,1977,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21072,0.0,29863.8,False,117,all-u0_phase-two,112,107,1263,219,401,35,205.869,386.54,25.5082,200,379,24,11.926,25.1656,3.51271,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1277.02,5067,10.3694,1284.53,169,210.489,74.7321,23.4907,1,42,1215,1,1956,5068,1.42887e+08,3600,20526.4,1516.32,False,1213,1437,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21073,0.0,32407.3,False,491,all-u0_phase-two,107,482,1236,188,382,43,182.264,375.09,39.1039,178,368,38,3.14833,4.90052,0.680286,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1238.05,4227,10.1112,2605.74,167,225.199,91.7711,21.5409,1,57,1166,1,1761,4228,1.42216e+08,3600,23900.8,3016.51,False,1158,2131,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21074,0.0,32088.9,False,228,all-u0_phase-two,115,234,1272,191,378,33,185.275,369.912,28.7879,180,361,28,4.81613,11.9275,0.802399,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1286.66,4698,10.3048,1109.91,194,234.263,103.223,22.665,1,45,1208,1,1933,4699,1.92747e+08,3600,21166.5,3146.88,False,1233,1695,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21075,0.0,29913.1,False,76,all-u0_phase-two,122,80,1333,194,362,19,187.649,351.615,14.8756,182,344,14,5.28032,8.85597,0.976791,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1351.34,4564,10.2335,2803.22,221,263.934,71.5097,23.4738,1,44,1247,1,1809,4565,1.16942e+08,3600,23966,2040.07,False,1319,1475,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21076,0.0,31601.4,False,297,all-u0_phase-two,116,303,1326,204,400,46,196.652,391.432,38.0575,192,384,35,4.07998,12.8484,4.44421,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1337.74,4640,10.2108,991.093,220,235.556,122.054,33.4519,1,49,1239,1,1877,4641,2.14891e+08,3600,17187,5137.64,False,1236,1836,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21077,0.0,29329.8,False,50,all-u0_phase-two,122,50,1140,179,338,26,168.182,322.53,22.1198,161,309,20,8.69914,26.6668,1.28135,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1146.16,4243,10.1686,1433.19,201,265.312,70.7854,21.8781,1,29,1057,1,1762,4244,1.09819e+08,3600,27956.1,1529.56,False,1114,1214,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21078,0.0,33570.4,False,221,all-u0_phase-two,108,218,1121,160,304,27,154.708,296.047,21.9814,149,288,21,3.06782,5.51317,0.936126,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1132.16,4146,10.14,1154.13,110,220.75,49.5582,22.8525,1,46,1089,1,1826,4147,8.25752e+07,3600,19486.9,562.556,False,1036,1475,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21079,0.0,35240.9,False,225,all-u0_phase-two,96,194,1042,147,289,46,140.012,279.552,41.58,135,270,41,4.85682,11.7624,0.50057,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1047.82,3608,9.89409,1530.72,109,260.248,55.7819,25.4262,1,66,999,1,1650,3609,7.5887e+07,3600,29414.6,563.27,False,973,1392,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21080,0.0,27750.8,False,514,all-u0_phase-two,121,518,1426,219,411,53,208.981,397.517,42.2897,203,390,41,7.0508,12.7172,2.86255,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1434.76,5991,10.5724,1604.41,266,222.441,92.9242,26.6861,1,49,1325,1,2092,5992,2.03243e+08,3600,23649.5,4393.92,False,1295,2327,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21081,0.0,30246.6,False,32,all-u0_phase-two,124,42,1024,162,305,29,154.91,298.009,23.9456,151,289,18,2.39046,6.98489,1.49386,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1036.44,3922,10.0358,1849.29,175,310.558,67.5168,30.6443,1,46,957,1,1729,3923,1.0086e+08,3600,40268.6,1830.11,False,1010,1084,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21082,0.0,29574.1,False,431,all-u0_phase-two,119,431,1589,240,456,39,232.563,445.353,35.8294,227,439,35,5.63907,10.3271,0.630681,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1585.38,5481,10.4542,1449.88,168,208.387,70.3845,16.2234,1,34,1514,1,1987,5482,1.38875e+08,3600,20220,734.62,False,1499,2361,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21083,0.0,37331.6,False,238,all-u0_phase-two,106,251,1071,155,307,38,148.361,297.979,34.1507,144,292,33,3.93946,7.77658,0.885413,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1081.73,3870,10.0669,1316.02,136,250.834,73.0588,20.2245,1,61,1031,1,1785,3871,1.16326e+08,3600,35345.2,1204.06,False,975,1464,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21084,0.0,29460,False,88,all-u0_phase-two,119,93,1079,164,322,19,153.816,306.906,15.51,149,300,15,9.37253,27.4631,0.409152,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1087.21,4002,10.0749,1668.97,158,312.334,86.0484,44.3398,1,33,1022,1,1708,4003,1.25439e+08,3600,38495.4,1761.84,False,1050,1231,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21085,0.0,34841.2,False,33,all-u0_phase-two,105,37,845,127,250,23,121.958,243.573,19.4724,118,239,19,3.51713,4.19873,0.368272,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,855.691,3315,9.84207,1239.99,105,289.773,53.3037,27.7844,1,42,814,1,1613,3316,6.9299e+07,3600,32758,479.295,False,804,874,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21086,0.0,30634.9,False,744,all-u0_phase-two,118,746,1496,249,476,47,240.466,468.47,40.8846,236,463,40,4.33876,8.11424,0.894279,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1504.44,5278,10.4281,2040.23,104,198.504,61.768,19.9228,1,49,1470,1,2002,5279,1.23721e+08,3600,16580.4,296.318,False,1331,2821,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21087,0.0,26918.5,False,432,all-u0_phase-two,128,449,1153,180,336,54,172.204,324.28,45.1457,165,314,42,9.03625,20.3843,3.9399,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1191.34,5152,10.3328,14224,311,273.663,175.61,44.6835,1,33,1060,1,1929,5153,3.26557e+08,3600,120753,9853.99,False,1096,1977,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21088,0.0,31888.3,False,247,all-u0_phase-two,112,242,1214,165,301,30,152.825,287.575,23.7296,148,282,23,5.6442,8.01344,0.86504,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1220.1,4324,10.1888,2616.87,137,218.268,58.5885,22.8991,1,48,1169,1,1827,4325,9.77287e+07,3600,27145.6,862.42,False,1182,1671,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21089,0.0,31851,False,40,all-u0_phase-two,113,41,1161,172,323,28,163.611,309.308,22.5711,157,298,22,6.35548,21.4432,0.820794,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1146.89,4068,9.98909,4650.8,159,270.259,83.2334,34.0552,1,45,1079,1,1681,4069,1.17529e+08,3600,48172,2119.23,False,1143,1224,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21090,0.0,27050,False,64,all-u0_phase-two,111,59,935,155,299,31,147.514,288.744,25.5574,142,280,25,5.09482,13.1767,0.524546,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,941.69,4015,10.1288,1834.06,176,279.175,113.463,31.3631,1,42,864,1,1742,4016,1.72057e+08,3600,31617.3,3292.3,False,876,999,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21091,0.0,31447.7,False,57,all-u0_phase-two,109,64,1090,142,273,26,135.262,263.179,23.5026,129,252,23,6.91449,31.2448,0.385586,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1098.64,3957,10.0397,2255.17,126,287.53,71.3132,32.3044,1,35,1048,1,1711,3958,1.04324e+08,3600,39484,1121.19,False,1080,1201,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21092,0.0,30427.7,False,36,all-u0_phase-two,116,41,1091,147,285,20,141.254,275.329,15.587,137,270,15,3.77304,7.21164,0.607859,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1096.19,4064,10.1067,2035.89,116,280.396,69.3073,19.6638,1,34,1050,1,1724,4065,1.02937e+08,3600,36090,889.099,False,1072,1149,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21093,0.0,33636.5,False,485,all-u0_phase-two,101,478,1438,232,446,40,224.212,434.526,36.0115,217,421,35,6.52173,12.1889,0.630087,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1457.42,4882,10.1986,3497.16,138,216.194,79.4246,13.2895,1,46,1405,1,1820,4883,1.31471e+08,3600,25612,1201.54,False,1280,2243,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21094,0.0,28544.1,False,755,all-u0_phase-two,126,753,1601,259,496,44,250.671,484.757,36.2158,245,476,35,6.40497,14.3299,1.33337,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1601.29,5906,10.5405,2656.62,239,211.962,130.875,36.9449,1,46,1493,1,2053,5907,2.75671e+08,3600,17044.7,3020.93,False,1454,2962,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21095,0.0,30995.1,False,473,all-u0_phase-two,113,471,1245,176,330,36,165.596,313.097,30.2674,160,306,29,8.8205,25.4465,1.34669,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1252.69,4573,10.2932,2523.22,321,260.467,104.354,25.4018,1,36,1117,1,1877,4574,1.83729e+08,3600,28873.4,5424.4,False,1204,2148,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21096,0.0,34947.1,False,54,all-u0_phase-two,108,57,1145,172,330,19,166.205,322.764,14.7738,162,317,14,3.83196,6.05543,0.789026,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1150.91,4001,10.0673,1211.88,177,248.778,102.837,30.9545,1,43,1072,1,1746,4002,1.5666e+08,3600,25216.6,3427.55,False,1111,1222,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21097,0.0,33054.5,False,54,all-u0_phase-two,85,31,1042,159,300,36,152.905,291.505,32.7336,149,287,32,2.45312,4.38569,0.586873,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1057.23,2915,9.38542,1353.94,68,316.348,27.8312,15.7593,1,51,1032,1,1400,2916,2.72551e+07,3600,51441.3,124.611,False,1039,1124,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21098,0.0,29847.1,False,89,all-u0_phase-two,113,93,1047,134,257,33,127.153,246.698,29.6206,121,237,29,5.53664,11.4196,0.572625,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1058.06,4536,10.3011,1226.77,108,221.083,64.015,19.5443,1,37,1016,1,1916,4537,1.1744e+08,3600,16744.6,473.535,False,1034,1216,200000
0.0025,1,events-ALL-u0_phase-two.cfg,200000,21099,0.0,28108.8,False,877,all-u0_phase-two,123,883,1596,260,511,47,249.909,494.687,43.4726,243,485,43,9.13674,21.22,0.487533,6,3,3,6,False,111111,111111,111111,not;nand;and;ornot;or;andnot,1597.25,5520,10.4812,1360.13,156,206.65,91.7619,32.7729,1,42,1539,1,2006,5521,1.84535e+08,3600,15249.3,1185.83,False,1384,3144,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21100,0.0,53179,False,124,a-u0_phase-two,67,119,973,141,270,31,135.946,263.622,28.629,131,258,28,3.48496,5.13189,0.432149,4,5,1,6,False,111010,111010,111010,not;nand;and;ornot;or;andnot,993.715,2800,9.26032,1811.88,71,240.62,33.6826,24.1378,1,87,967,1,1318,2801,2.92332e+07,3600,33611.2,232.094,False,878,1121,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21101,0.0,28424.4,False,1017,a-u0_phase-two,119,1025,1944,315,604,46,306.89,593.437,42.5675,302,584,42,5.83326,10.9586,0.497182,3,6,0,6,False,101010,101010,101010,not;nand;and;ornot;or;andnot,1947.44,5789,10.3322,1955.38,250,246.529,93.5211,15.697,1,37,1832,1,1875,5790,1.64305e+08,3600,36888,3943.87,False,1674,3716,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21102,0.0,38948.6,False,120,a-u0_phase-two,72,77,1234,190,364,35,185.512,357.29,29.05,182,353,28,2.54366,5.20519,1.69549,3,6,0,6,False,101010,101010,101010,not;nand;and;ornot;or;andnot,1258.5,3096,9.28342,1466.67,97,226.847,48.6604,12.9825,1,64,1221,1,1341,3097,4.37199e+07,3600,27458.7,765.572,False,1210,1407,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21103,0.0,36905.8,False,98,a-u0_phase-two,97,90,1159,160,304,28,154.902,296.634,25.4934,149,288,25,3.64801,7.09052,0.343097,3,6,0,6,False,101010,101010,101010,not;nand;and;ornot;or;andnot,1182.64,3741,9.87295,1815.7,122,247.39,49.9797,20.6083,1,61,1126,1,1589,3742,6.30577e+07,3600,28631,403.912,False,1113,1301,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21104,0.0,29154.8,False,676,a-u0_phase-two,123,686,1770,257,494,43,249.302,480.858,35.2075,239,465,34,12.5271,40.7764,1.08645,3,6,0,6,False,101010,101010,101010,not;nand;and;ornot;or;andnot,1773.98,5991,10.4426,701.264,228,208.258,120.358,28.9414,1,45,1668,1,1961,5992,2.31301e+08,3600,12512.5,3374.15,False,1688,3050,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21105,0.0,46907.1,False,59,a-u0_phase-two,79,73,516,92,190,32,84.4631,180.368,27.9627,80,174,27,4.26766,10.8792,0.83182,3,6,0,6,False,101010,101010,101010,not;nand;and;ornot;or;andnot,539.11,2335,9.21363,3212.6,51,359.614,25.5305,21.1482,1,71,524,1,1367,2336,2.38369e+07,3600,90161.1,103.519,False,427,559,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21106,0.0,29127.3,False,862,a-u0_phase-two,108,856,1915,353,652,47,344.038,638.571,43.236,332,617,42,15.8939,57.0435,0.411598,4,5,1,6,False,101011,101011,101011,not;nand;and;ornot;or;andnot,1936.23,6051,10.4084,1166.5,361,210.759,148.255,20.5814,1,54,1764,1,1911,6052,2.70567e+08,3600,17449.2,18018.8,False,1636,3354,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21107,0.0,33180.7,False,547,a-u0_phase-two,100,544,1631,258,493,45,248.884,483.191,42.5753,244,479,42,5.02848,7.1693,0.473528,4,5,1,6,False,111010,111010,111010,not;nand;and;ornot;or;andnot,1651.48,4721,10.0651,907.533,227,233.234,84.0843,19.906,1,55,1547,1,1719,4722,1.24161e+08,3600,14849.5,3879.7,False,1456,2547,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21108,0.0,29191.8,False,106,a-u0_phase-two,117,106,1428,200,396,22,191.173,382.145,18.6644,183,371,18,10.3387,19.1563,0.564126,3,6,0,6,False,101010,101010,101010,not;nand;and;ornot;or;andnot,1427.39,4922,10.2436,2075.14,252,269.29,127.357,35.5102,1,42,1319,1,1788,4923,2.03462e+08,3600,31559.9,5791.46,False,1444,1656,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21109,0.0,35607.6,False,263,a-u0_phase-two,92,243,1158,172,322,55,164.527,312.76,51.713,160,308,51,4.18826,5.60193,0.598176,3,6,0,6,False,101010,101010,101010,not;nand;and;ornot;or;andnot,1166.55,3754,9.80801,1643.69,162,247.186,45.375,17.0443,1,52,1103,1,1606,3755,5.848e+07,3600,24430.4,1190.6,False,1129,1635,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21110,0.0,31961,False,335,a-u0_phase-two,90,305,1418,232,440,54,224.461,429.498,47.8059,220,425,47,4.40528,7.80499,0.959181,4,5,1,6,False,111010,111010,111010,not;nand;and;ornot;or;andnot,1430.16,3973,9.79051,1250.26,142,247.126,54.0778,19.6527,1,60,1374,1,1582,3974,6.76281e+07,3600,25915.6,709.205,False,1295,1935,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21111,0.0,33571,False,491,a-u0_phase-two,101,481,1217,175,338,46,169.596,327.697,42.6741,165,320,42,3.9421,11.7735,0.629472,3,6,0,6,False,101010,101010,101010,not;nand;and;ornot;or;andnot,1220.55,4190,10.1269,1437.04,179,225.98,77.7623,27.6521,1,43,1145,1,1801,4191,1.26045e+08,3600,23177.5,2438.49,False,1157,2129,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21112,0.0,32087.7,False,160,a-u0_phase-two,116,162,1439,210,415,34,202.082,405.369,27.6421,197,400,24,5.57259,7.53898,4.33891,3,6,0,6,False,101010,101010,101010,not;nand;and;ornot;or;andnot,1440.18,4848,10.2956,2711.17,237,228.426,132.999,28.1753,1,62,1334,1,1833,4849,2.23309e+08,3600,31095.9,6385.31,False,1426,1748,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21113,0.0,3109.52,False,1337,a-u0_phase-two,1002,1338,1120,401,755,241,370.491,715.395,210.19,356,693,190,74.216,167.886,84.0173,3,6,0,6,False,101010,101010,101010,not;nand;and;ornot;or;andnot,1137.02,16716,11.7454,17932.9,1563,903.883,825.711,229.978,1,4,376,1,3480,16717,4.99841e+09,3600,495368,229740,False,2526,5201,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21114,0.0,27139.5,False,1004,a-u0_phase-two,121,1001,1906,334,646,54,325.299,632.65,49.8193,318,621,49,9.94446,29.6021,0.955773,3,6,0,6,False,101010,101010,101010,not;nand;and;ornot;or;andnot,1916.06,6345,10.5719,1155.12,196,204.452,122.728,26.1175,1,43,1836,1,2075,6346,2.64084e+08,3600,14953.6,2116.49,False,1658,3663,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21115,0.0,28431.6,False,93,a-u0_phase-two,119,93,1460,212,407,35,204.138,397.555,31.8185,200,392,31,3.68093,5.54187,0.910048,3,6,0,6,False,101010,101010,101010,not;nand;and;ornot;or;andnot,1463.46,4495,10.1401,1644.47,181,261.331,58.8587,28.7244,1,49,1379,1,1736,4496,8.864e+07,3600,30343.6,723.342,False,1451,1637,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21116,0.0,37559.6,False,66,a-u0_phase-two,95,66,1149,175,334,24,168.046,324.824,18.1105,163,319,17,4.36953,8.51769,1.93479,3,6,0,6,False,101010,101010,101010,not;nand;and;ornot;or;andnot,1167.82,3731,9.85077,1369.61,115,247.686,51.7136,18.7284,1,61,1119,1,1566,3732,6.33696e+07,3600,30656.6,666.992,False,1072,1204,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21117,0.0,5207.23,False,2809,a-u0_phase-two,558,2562,1690,459,866,288,438.737,834.644,259.629,423,806,245,52.8247,171.142,117.174,3,6,0,6,False,101010,101010,101010,not;nand;and;ornot;or;andnot,1691.62,14592,11.5982,14495,749,496.089,400.37,100.979,1,15,1318,1,3238,14593,2.09822e+09,3600,266160,22153.3,False,2317,7688,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21118,0.0,28439.6,False,1229,a-u0_phase-two,115,1229,2189,399,747,66,389.637,734.176,57.3688,383,723,55,8.00653,23.1798,0.727813,2,5,1,6,False,101000,101000,101000,not;nand;and;ornot;or;andnot,2192.44,7392,10.5332,5437.23,389,205.23,114.007,22.1203,1,62,2016,1,2012,7393,2.30645e+08,3600,54457.9,5667.02,False,1895,4353,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21119,0.0,35051.9,False,842,a-u0_phase-two,92,820,1603,251,483,52,243.109,470.158,47.7906,239,461,47,5.9257,15.535,1.07172,3,6,0,6,False,101010,101010,101010,not;nand;and;ornot;or;andnot,1587.12,4844,10.1394,868.478,218,214.912,75.8827,22.4541,1,53,1487,1,1748,4845,1.15864e+08,3600,14422,1397.05,False,1364,3026,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21120,0.0,29956,False,802,a-u0_phase-two,110,801,1791,311,603,66,303.68,592.582,61.3847,298,583,61,4.535,8.25242,0.475934,3,6,0,6,False,101010,101010,101010,not;nand;and;ornot;or;andnot,1794.27,6005,10.4811,3689.71,162,195,79.6358,11.8394,1,64,1730,1,1973,6006,1.54922e+08,3600,26927.9,959.211,False,1612,3215,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21121,0.0,31834.1,False,396,a-u0_phase-two,111,402,1515,212,414,38,201.697,399.775,31.283,193,388,29,15.6619,35.4355,3.63697,3,6,0,6,False,101010,101010,101010,not;nand;and;ornot;or;andnot,1528.42,5118,10.3791,2460.98,202,200.163,104.852,29.1017,1,52,1447,1,1919,5119,1.92962e+08,3600,14609.4,3634.68,False,1410,2208,200000
0.0025,1,events-A-u0_phase-two.cfg,200000,21122,0.0,39597.3,False,148,a-u0_phase-two,87,151,1197,166,313,28,157.447,301.75,22.6102,150,289,22,7.42513,24.5737,0.678541,3,6,0,6,False,101010,101010,101010,not;nand;and;ornot;or;andnot,1226.45,4003,9.98769,1035.26,155,212.12,72.6991,17.5306,1,63,1160,1,1652,4004,9.91416e+07,3600,19478,2367.02,False,1163,1462,200000
